week,category,geography,issue_count,avg_churn_score,change_percentage,trend,severity
2025-W34,internet_connectivity,Jaipur,1,0.27,-80.0,decreasing,low
2025-W35,internet_connectivity,Jaipur,4,0.345,300.0,increasing,low
2025-W36,internet_connectivity,Jaipur,6,0.395,50.0,increasing,low
2025-W37,internet_connectivity,Jaipur,4,0.365,-33.33,decreasing,low
2025-W38,internet_connectivity,Jaipur,7,0.41000000000000003,75.0,increasing,low
2025-W39,internet_connectivity,Jaipur,3,0.37666666666666665,-57.14,decreasing,low
2025-W40,internet_connectivity,Jaipur,4,0.41000000000000003,33.33,increasing,low
2025-W41,internet_connectivity,Jaipur,7,0.4114285714285715,75.0,increasing,low
2025-W42,internet_connectivity,Jaipur,3,0.36333333333333334,-57.14,decreasing,low
2025-W43,internet_connectivity,Jaipur,2,0.49,-33.33,decreasing,low
2025-W44,internet_connectivity,Jaipur,2,0.52,0.0,stable,low
2025-W45,internet_connectivity,Jaipur,3,0.3733333333333333,50.0,increasing,low
2025-W32,internet_connectivity,Kochi,3,0.32,0.0,stable,low
2025-W33,internet_connectivity,Kochi,6,0.4216666666666667,100.0,increasing,low
2025-W34,internet_connectivity,Kochi,7,0.3514285714285714,16.67,increasing,low
2025-W35,internet_connectivity,Kochi,5,0.378,-28.57,decreasing,low
2025-W36,internet_connectivity,Kochi,3,0.38000000000000006,-40.0,decreasing,low
2025-W37,internet_connectivity,Kochi,7,0.45142857142857146,133.33,increasing,low
2025-W38,internet_connectivity,Kochi,3,0.3833333333333333,-57.14,decreasing,low
2025-W39,internet_connectivity,Kochi,2,0.245,-33.33,decreasing,low
2025-W40,internet_connectivity,Kochi,6,0.33,200.0,increasing,low
2025-W41,internet_connectivity,Kochi,8,0.405,33.33,increasing,low
2025-W42,internet_connectivity,Kochi,7,0.3485714285714286,-12.5,decreasing,low
2025-W43,internet_connectivity,Kochi,11,0.40363636363636357,57.14,increasing,low
2025-W44,internet_connectivity,Kochi,7,0.4757142857142857,-36.36,decreasing,low
2025-W45,internet_connectivity,Kochi,5,0.382,-28.57,decreasing,low
2025-W32,internet_connectivity,Kolkata,2,0.38,0.0,stable,low
2025-W33,internet_connectivity,Kolkata,4,0.385,100.0,increasing,low
2025-W34,internet_connectivity,Kolkata,5,0.404,25.0,increasing,low
2025-W35,internet_connectivity,Kolkata,8,0.36875,60.0,increasing,low
2025-W36,internet_connectivity,Kolkata,4,0.505,-50.0,decreasing,low
2025-W37,internet_connectivity,Kolkata,3,0.3233333333333333,-25.0,decreasing,low
2025-W38,internet_connectivity,Kolkata,9,0.4855555555555556,200.0,increasing,low
2025-W39,internet_connectivity,Kolkata,5,0.406,-44.44,decreasing,low
2025-W40,internet_connectivity,Kolkata,3,0.37333333333333335,-40.0,decreasing,low
2025-W41,internet_connectivity,Kolkata,5,0.364,66.67,increasing,low
2025-W42,internet_connectivity,Kolkata,7,0.28285714285714286,40.0,increasing,low
2025-W43,internet_connectivity,Kolkata,4,0.41000000000000003,-42.86,decreasing,low
2025-W44,internet_connectivity,Kolkata,3,0.39666666666666667,-25.0,decreasing,low
2025-W45,internet_connectivity,Kolkata,2,0.365,-33.33,decreasing,low
2025-W32,internet_connectivity,Lucknow,3,0.3233333333333333,0.0,stable,low
2025-W33,internet_connectivity,Lucknow,5,0.4800000000000001,66.67,increasing,low
2025-W34,internet_connectivity,Lucknow,7,0.4071428571428571,40.0,increasing,low
2025-W35,internet_connectivity,Lucknow,6,0.48333333333333334,-14.29,decreasing,low
2025-W36,internet_connectivity,Lucknow,4,0.3225,-33.33,decreasing,low
2025-W37,internet_connectivity,Lucknow,14,0.4035714285714286,250.0,increasing,low
2025-W38,internet_connectivity,Lucknow,5,0.47000000000000003,-64.29,decreasing,low
2025-W39,internet_connectivity,Lucknow,5,0.426,0.0,stable,low
2025-W40,internet_connectivity,Lucknow,7,0.4471428571428571,40.0,increasing,low
2025-W41,internet_connectivity,Lucknow,8,0.4975,14.29,increasing,low
2025-W42,internet_connectivity,Lucknow,5,0.376,-37.5,decreasing,low
2025-W43,internet_connectivity,Lucknow,5,0.48599999999999993,0.0,stable,low
2025-W44,internet_connectivity,Lucknow,9,0.38222222222222224,80.0,increasing,low
2025-W45,internet_connectivity,Lucknow,3,0.51,-66.67,decreasing,low
2025-W32,internet_connectivity,Ludhiana,1,0.32,0.0,stable,low
2025-W33,internet_connectivity,Ludhiana,10,0.44699999999999995,900.0,increasing,low
2025-W34,internet_connectivity,Ludhiana,9,0.3888888888888889,-10.0,decreasing,low
2025-W35,internet_connectivity,Ludhiana,6,0.3466666666666667,-33.33,decreasing,low
2025-W36,internet_connectivity,Ludhiana,6,0.33499999999999996,0.0,stable,low
2025-W37,internet_connectivity,Ludhiana,2,0.39,-66.67,decreasing,low
2025-W38,internet_connectivity,Ludhiana,5,0.538,150.0,increasing,low
2025-W39,internet_connectivity,Ludhiana,5,0.358,0.0,stable,low
2025-W40,internet_connectivity,Ludhiana,5,0.422,0.0,stable,low
2025-W41,internet_connectivity,Ludhiana,4,0.4425,-20.0,decreasing,low
2025-W43,internet_connectivity,Ludhiana,7,0.3842857142857143,75.0,increasing,low
2025-W44,internet_connectivity,Ludhiana,10,0.40700000000000003,42.86,increasing,low
2025-W45,internet_connectivity,Ludhiana,4,0.36,-60.0,decreasing,low
2025-W32,internet_connectivity,Mumbai,3,0.5399999999999999,0.0,stable,low
2025-W33,internet_connectivity,Mumbai,5,0.41600000000000004,66.67,increasing,low
2025-W34,internet_connectivity,Mumbai,4,0.3775,-20.0,decreasing,low
2025-W35,internet_connectivity,Mumbai,5,0.4,25.0,increasing,low
2025-W36,internet_connectivity,Mumbai,1,0.44,-80.0,decreasing,low
2025-W37,internet_connectivity,Mumbai,2,0.44,100.0,increasing,low
2025-W38,internet_connectivity,Mumbai,7,0.5014285714285714,250.0,increasing,low
2025-W39,internet_connectivity,Mumbai,6,0.3933333333333333,-14.29,decreasing,low
2025-W40,internet_connectivity,Mumbai,1,0.33,-83.33,decreasing,low
2025-W41,internet_connectivity,Mumbai,6,0.33,500.0,increasing,low
2025-W42,internet_connectivity,Mumbai,5,0.41200000000000003,-16.67,decreasing,low
2025-W43,internet_connectivity,Mumbai,2,0.45999999999999996,-60.0,decreasing,low
2025-W44,internet_connectivity,Mumbai,4,0.3075,100.0,increasing,low
2025-W45,internet_connectivity,Mumbai,3,0.43333333333333335,-25.0,decreasing,low
2025-W32,internet_connectivity,Nagpur,2,0.395,0.0,stable,low
2025-W33,internet_connectivity,Nagpur,5,0.33999999999999997,150.0,increasing,low
2025-W34,internet_connectivity,Nagpur,5,0.362,0.0,stable,low
2025-W35,internet_connectivity,Nagpur,8,0.4475,60.0,increasing,low
2025-W36,internet_connectivity,Nagpur,4,0.48750000000000004,-50.0,decreasing,low
2025-W37,internet_connectivity,Nagpur,5,0.51,25.0,increasing,low
2025-W38,internet_connectivity,Nagpur,10,0.40599999999999997,100.0,increasing,low
2025-W39,internet_connectivity,Nagpur,6,0.37000000000000005,-40.0,decreasing,low
2025-W40,internet_connectivity,Nagpur,11,0.48272727272727267,83.33,increasing,low
2025-W41,internet_connectivity,Nagpur,6,0.5366666666666667,-45.45,decreasing,low
2025-W42,internet_connectivity,Nagpur,3,0.38666666666666666,-50.0,decreasing,low
2025-W43,internet_connectivity,Nagpur,8,0.39375,166.67,increasing,low
2025-W44,internet_connectivity,Nagpur,13,0.43,62.5,increasing,low
2025-W45,internet_connectivity,Nagpur,2,0.48,-84.62,decreasing,low
2025-W32,internet_connectivity,Nashik,3,0.5833333333333334,0.0,stable,low
2025-W33,internet_connectivity,Nashik,8,0.42625,166.67,increasing,low
2025-W34,internet_connectivity,Nashik,5,0.374,-37.5,decreasing,low
2025-W35,internet_connectivity,Nashik,12,0.43166666666666664,140.0,increasing,low
2025-W36,internet_connectivity,Nashik,6,0.4033333333333333,-50.0,decreasing,low
2025-W37,internet_connectivity,Nashik,3,0.43333333333333335,-50.0,decreasing,low
2025-W38,internet_connectivity,Nashik,3,0.44333333333333336,0.0,stable,low
2025-W39,internet_connectivity,Nashik,5,0.542,66.67,increasing,low
2025-W40,internet_connectivity,Nashik,6,0.365,20.0,increasing,low
2025-W41,internet_connectivity,Nashik,4,0.5,-33.33,decreasing,low
2025-W42,internet_connectivity,Nashik,5,0.394,25.0,increasing,low
2025-W43,internet_connectivity,Nashik,4,0.43,-20.0,decreasing,low
2025-W44,internet_connectivity,Nashik,6,0.5416666666666666,50.0,increasing,low
2025-W45,internet_connectivity,Nashik,4,0.47000000000000003,-33.33,decreasing,low
2025-W32,internet_connectivity,Pune,1,0.6,0.0,stable,low
2025-W33,internet_connectivity,Pune,4,0.32,300.0,increasing,low
2025-W34,internet_connectivity,Pune,7,0.4628571428571429,75.0,increasing,low
2025-W35,internet_connectivity,Pune,4,0.45,-42.86,decreasing,low
2025-W36,internet_connectivity,Pune,11,0.37363636363636366,175.0,increasing,low
2025-W37,internet_connectivity,Pune,5,0.41,-54.55,decreasing,low
2025-W38,internet_connectivity,Pune,5,0.388,0.0,stable,low
2025-W39,internet_connectivity,Pune,6,0.49,20.0,increasing,low
2025-W40,internet_connectivity,Pune,4,0.4825,-33.33,decreasing,low
2025-W41,internet_connectivity,Pune,8,0.3575,100.0,increasing,low
2025-W42,internet_connectivity,Pune,7,0.44,-12.5,decreasing,low
2025-W43,internet_connectivity,Pune,2,0.6000000000000001,-71.43,decreasing,low
2025-W44,internet_connectivity,Pune,7,0.40714285714285714,250.0,increasing,low
2025-W45,internet_connectivity,Pune,3,0.42333333333333334,-57.14,decreasing,low
2025-W32,internet_connectivity,Surat,1,0.21,0.0,stable,low
2025-W33,internet_connectivity,Surat,2,0.55,100.0,increasing,low
2025-W34,internet_connectivity,Surat,8,0.5325,300.0,increasing,low
2025-W35,internet_connectivity,Surat,6,0.40166666666666667,-25.0,decreasing,low
2025-W36,internet_connectivity,Surat,5,0.388,-16.67,decreasing,low
2025-W37,internet_connectivity,Surat,7,0.5242857142857142,40.0,increasing,low
2025-W38,internet_connectivity,Surat,4,0.435,-42.86,decreasing,low
2025-W39,internet_connectivity,Surat,7,0.4614285714285714,75.0,increasing,low
2025-W40,internet_connectivity,Surat,3,0.4633333333333333,-57.14,decreasing,low
2025-W41,internet_connectivity,Surat,7,0.41571428571428576,133.33,increasing,low
2025-W42,internet_connectivity,Surat,2,0.37,-71.43,decreasing,low
2025-W43,internet_connectivity,Surat,8,0.3625,300.0,increasing,low
2025-W44,internet_connectivity,Surat,6,0.4533333333333333,-25.0,decreasing,low
2025-W45,internet_connectivity,Surat,2,0.345,-66.67,decreasing,low
2025-W32,internet_connectivity,Vadodara,1,0.3,0.0,stable,low
2025-W33,internet_connectivity,Vadodara,6,0.325,500.0,increasing,low
2025-W34,internet_connectivity,Vadodara,3,0.52,-50.0,decreasing,low
2025-W35,internet_connectivity,Vadodara,5,0.418,66.67,increasing,low
2025-W36,internet_connectivity,Vadodara,2,0.42000000000000004,-60.0,decreasing,low
2025-W37,internet_connectivity,Vadodara,6,0.425,200.0,increasing,low
2025-W38,internet_connectivity,Vadodara,4,0.4075,-33.33,decreasing,low
2025-W39,internet_connectivity,Vadodara,3,0.38666666666666666,-25.0,decreasing,low
2025-W40,internet_connectivity,Vadodara,5,0.31,66.67,increasing,low
2025-W41,internet_connectivity,Vadodara,3,0.36999999999999994,-40.0,decreasing,low
2025-W42,internet_connectivity,Vadodara,6,0.4566666666666667,100.0,increasing,low
2025-W43,internet_connectivity,Vadodara,6,0.4666666666666666,0.0,stable,low
2025-W44,internet_connectivity,Vadodara,6,0.40166666666666667,0.0,stable,low
2025-W45,internet_connectivity,Vadodara,4,0.42,-33.33,decreasing,low
2025-W32,internet_speed,Agra,5,0.442,0.0,stable,low
2025-W33,internet_speed,Agra,2,0.48,-60.0,decreasing,low
2025-W34,internet_speed,Agra,4,0.4125,100.0,increasing,low
2025-W35,internet_speed,Agra,5,0.42800000000000005,25.0,increasing,low
2025-W36,internet_speed,Agra,6,0.52,20.0,increasing,low
2025-W37,internet_speed,Agra,7,0.4471428571428571,16.67,increasing,low
2025-W38,internet_speed,Agra,4,0.445,-42.86,decreasing,low
2025-W39,internet_speed,Agra,3,0.4033333333333333,-25.0,decreasing,low
2025-W40,internet_speed,Agra,5,0.42800000000000005,66.67,increasing,low
2025-W42,internet_speed,Agra,6,0.4483333333333333,20.0,increasing,low
2025-W43,internet_speed,Agra,3,0.4366666666666667,-50.0,decreasing,low
2025-W44,internet_speed,Agra,7,0.40714285714285714,133.33,increasing,low
2025-W45,internet_speed,Agra,5,0.5660000000000001,-28.57,decreasing,low
2025-W32,internet_speed,Ahmedabad,3,0.48333333333333334,0.0,stable,low
2025-W33,internet_speed,Ahmedabad,10,0.39699999999999996,233.33,increasing,low
2025-W34,internet_speed,Ahmedabad,7,0.42,-30.0,decreasing,low
2025-W35,internet_speed,Ahmedabad,6,0.44,-14.29,decreasing,low
2025-W36,internet_speed,Ahmedabad,6,0.46166666666666667,0.0,stable,low
2025-W37,internet_speed,Ahmedabad,3,0.2866666666666667,-50.0,decreasing,low
2025-W38,internet_speed,Ahmedabad,4,0.36,33.33,increasing,low
2025-W39,internet_speed,Ahmedabad,6,0.5716666666666667,50.0,increasing,low
2025-W40,internet_speed,Ahmedabad,4,0.3325,-33.33,decreasing,low
2025-W41,internet_speed,Ahmedabad,6,0.4283333333333333,50.0,increasing,low
2025-W42,internet_speed,Ahmedabad,4,0.41,-33.33,decreasing,low
2025-W43,internet_speed,Ahmedabad,6,0.3066666666666667,50.0,increasing,low
2025-W44,internet_speed,Ahmedabad,11,0.5072727272727273,83.33,increasing,low
2025-W45,internet_speed,Ahmedabad,2,0.53,-81.82,decreasing,low
2025-W32,internet_speed,Bangalore,3,0.5333333333333333,0.0,stable,low
2025-W33,internet_speed,Bangalore,8,0.42500000000000004,166.67,increasing,low
2025-W34,internet_speed,Bangalore,2,0.41,-75.0,decreasing,low
2025-W35,internet_speed,Bangalore,6,0.35000000000000003,200.0,increasing,low
2025-W36,internet_speed,Bangalore,11,0.4481818181818182,83.33,increasing,low
2025-W37,internet_speed,Bangalore,4,0.4425,-63.64,decreasing,low
2025-W38,internet_speed,Bangalore,8,0.46625,100.0,increasing,low
2025-W39,internet_speed,Bangalore,1,0.38,-87.5,decreasing,low
2025-W40,internet_speed,Bangalore,2,0.45,100.0,increasing,low
2025-W41,internet_speed,Bangalore,2,0.505,0.0,stable,low
2025-W42,internet_speed,Bangalore,5,0.472,150.0,increasing,low
2025-W43,internet_speed,Bangalore,10,0.42800000000000005,100.0,increasing,low
2025-W44,internet_speed,Bangalore,4,0.395,-60.0,decreasing,low
2025-W45,internet_speed,Bangalore,6,0.4483333333333333,50.0,increasing,low
2025-W32,internet_speed,Chandigarh,2,0.435,0.0,stable,low
2025-W33,internet_speed,Chandigarh,2,0.48,0.0,stable,low
2025-W34,internet_speed,Chandigarh,2,0.315,0.0,stable,low
2025-W35,internet_speed,Chandigarh,8,0.52,300.0,increasing,low
2025-W36,internet_speed,Chandigarh,2,0.345,-75.0,decreasing,low
2025-W37,internet_speed,Chandigarh,3,0.4066666666666667,50.0,increasing,low
2025-W38,internet_speed,Chandigarh,2,0.43,-33.33,decreasing,low
2025-W39,internet_speed,Chandigarh,4,0.4875,100.0,increasing,low
2025-W40,internet_speed,Chandigarh,7,0.48999999999999994,75.0,increasing,low
2025-W41,internet_speed,Chandigarh,5,0.354,-28.57,decreasing,low
2025-W42,internet_speed,Chandigarh,2,0.365,-60.0,decreasing,low
2025-W43,internet_speed,Chandigarh,3,0.34,50.0,increasing,low
2025-W44,internet_speed,Chandigarh,6,0.3933333333333333,100.0,increasing,low
2025-W45,internet_speed,Chandigarh,3,0.4633333333333334,-50.0,decreasing,low
2025-W32,internet_speed,Chennai,2,0.29000000000000004,0.0,stable,low
2025-W33,internet_speed,Chennai,1,0.47,-50.0,decreasing,low
2025-W34,internet_speed,Chennai,4,0.45499999999999996,300.0,increasing,low
2025-W35,internet_speed,Chennai,6,0.44,50.0,increasing,low
2025-W36,internet_speed,Chennai,7,0.4042857142857143,16.67,increasing,low
2025-W37,internet_speed,Chennai,10,0.42800000000000005,42.86,increasing,low
2025-W38,internet_speed,Chennai,3,0.51,-70.0,decreasing,low
2025-W39,internet_speed,Chennai,9,0.4833333333333333,200.0,increasing,low
2025-W40,internet_speed,Chennai,3,0.43,-66.67,decreasing,low
2025-W41,internet_speed,Chennai,4,0.575,33.33,increasing,low
2025-W42,internet_speed,Chennai,3,0.4266666666666667,-25.0,decreasing,low
2025-W43,internet_speed,Chennai,5,0.41,66.67,increasing,low
2025-W44,internet_speed,Chennai,5,0.48200000000000004,0.0,stable,low
2025-W45,internet_speed,Chennai,1,0.21,-80.0,decreasing,low
2025-W32,internet_speed,Coimbatore,2,0.345,0.0,stable,low
2025-W33,internet_speed,Coimbatore,7,0.45999999999999996,250.0,increasing,low
2025-W34,internet_speed,Coimbatore,5,0.418,-28.57,decreasing,low
2025-W35,internet_speed,Coimbatore,3,0.44333333333333336,-40.0,decreasing,low
2025-W36,internet_speed,Coimbatore,4,0.5025,33.33,increasing,low
2025-W37,internet_speed,Coimbatore,4,0.4375,0.0,stable,low
2025-W38,internet_speed,Coimbatore,5,0.426,25.0,increasing,low
2025-W39,internet_speed,Coimbatore,7,0.3842857142857143,40.0,increasing,low
2025-W40,internet_speed,Coimbatore,3,0.31333333333333335,-57.14,decreasing,low
2025-W41,internet_speed,Coimbatore,3,0.43999999999999995,0.0,stable,low
2025-W42,internet_speed,Coimbatore,3,0.5833333333333334,0.0,stable,low
2025-W43,internet_speed,Coimbatore,5,0.4,66.67,increasing,low
2025-W44,internet_speed,Coimbatore,7,0.43571428571428567,40.0,increasing,low
2025-W45,internet_speed,Coimbatore,2,0.41,-71.43,decreasing,low
2025-W32,internet_speed,Delhi,1,0.46,0.0,stable,low
2025-W34,internet_speed,Delhi,3,0.43999999999999995,200.0,increasing,low
2025-W35,internet_speed,Delhi,3,0.3933333333333333,0.0,stable,low
2025-W36,internet_speed,Delhi,10,0.383,233.33,increasing,low
2025-W37,internet_speed,Delhi,3,0.31666666666666665,-70.0,decreasing,low
2025-W38,internet_speed,Delhi,8,0.3675,166.67,increasing,low
2025-W39,internet_speed,Delhi,6,0.43,-25.0,decreasing,low
2025-W40,internet_speed,Delhi,2,0.32,-66.67,decreasing,low
2025-W41,internet_speed,Delhi,5,0.562,150.0,increasing,low
2025-W42,internet_speed,Delhi,6,0.42,20.0,increasing,low
2025-W43,internet_speed,Delhi,6,0.4716666666666667,0.0,stable,low
2025-W44,internet_speed,Delhi,3,0.48333333333333334,-50.0,decreasing,low
2025-W45,internet_speed,Delhi,2,0.475,-33.33,decreasing,low
2025-W32,internet_speed,Hyderabad,3,0.44333333333333336,0.0,stable,low
2025-W33,internet_speed,Hyderabad,2,0.28500000000000003,-33.33,decreasing,low
2025-W34,internet_speed,Hyderabad,5,0.354,150.0,increasing,low
2025-W35,internet_speed,Hyderabad,1,0.54,-80.0,decreasing,low
2025-W36,internet_speed,Hyderabad,2,0.5,100.0,increasing,low
2025-W37,internet_speed,Hyderabad,5,0.48600000000000004,150.0,increasing,low
2025-W38,internet_speed,Hyderabad,5,0.44400000000000006,0.0,stable,low
2025-W39,internet_speed,Hyderabad,5,0.442,0.0,stable,low
2025-W40,internet_speed,Hyderabad,6,0.49,20.0,increasing,low
2025-W41,internet_speed,Hyderabad,13,0.4492307692307692,116.67,increasing,low
2025-W42,internet_speed,Hyderabad,8,0.38125,-38.46,decreasing,low
2025-W43,internet_speed,Hyderabad,6,0.515,-25.0,decreasing,low
2025-W44,internet_speed,Hyderabad,5,0.414,-16.67,decreasing,low
2025-W45,internet_speed,Hyderabad,2,0.53,-60.0,decreasing,low
2025-W32,internet_speed,Indore,1,0.21,0.0,stable,low
2025-W33,internet_speed,Indore,4,0.3075,300.0,increasing,low
2025-W34,internet_speed,Indore,4,0.405,0.0,stable,low
2025-W35,internet_speed,Indore,5,0.48,25.0,increasing,low
2025-W36,internet_speed,Indore,7,0.4042857142857143,40.0,increasing,low
2025-W37,internet_speed,Indore,5,0.506,-28.57,decreasing,low
2025-W38,internet_speed,Indore,1,0.49,-80.0,decreasing,low
2025-W39,internet_speed,Indore,3,0.6066666666666666,200.0,increasing,low
2025-W40,internet_speed,Indore,2,0.405,-33.33,decreasing,low
2025-W41,internet_speed,Indore,4,0.47750000000000004,100.0,increasing,low
2025-W42,internet_speed,Indore,4,0.4375,0.0,stable,low
2025-W43,internet_speed,Indore,3,0.4566666666666667,-25.0,decreasing,low
2025-W44,internet_speed,Indore,3,0.4166666666666667,0.0,stable,low
2025-W32,internet_speed,Jaipur,1,0.69,0.0,stable,low
2025-W33,internet_speed,Jaipur,4,0.44,300.0,increasing,low
2025-W34,internet_speed,Jaipur,5,0.37,25.0,increasing,low
2025-W35,internet_speed,Jaipur,5,0.418,0.0,stable,low
2025-W36,internet_speed,Jaipur,4,0.505,-20.0,decreasing,low
2025-W37,internet_speed,Jaipur,9,0.43666666666666665,125.0,increasing,low
2025-W38,internet_speed,Jaipur,3,0.5366666666666666,-66.67,decreasing,low
2025-W39,internet_speed,Jaipur,10,0.414,233.33,increasing,low
2025-W40,internet_speed,Jaipur,10,0.43899999999999995,0.0,stable,low
2025-W41,internet_speed,Jaipur,5,0.372,-50.0,decreasing,low
2025-W42,internet_speed,Jaipur,6,0.4916666666666667,20.0,increasing,low
2025-W43,internet_speed,Jaipur,8,0.46375,33.33,increasing,low
2025-W44,internet_speed,Jaipur,5,0.398,-37.5,decreasing,low
2025-W45,internet_speed,Jaipur,3,0.49333333333333335,-40.0,decreasing,low
2025-W32,internet_speed,Kochi,3,0.47000000000000003,0.0,stable,low
2025-W33,internet_speed,Kochi,4,0.45499999999999996,33.33,increasing,low
2025-W34,internet_speed,Kochi,6,0.43,50.0,increasing,low
2025-W35,internet_speed,Kochi,5,0.44000000000000006,-16.67,decreasing,low
2025-W36,internet_speed,Kochi,4,0.40249999999999997,-20.0,decreasing,low
2025-W37,internet_speed,Kochi,5,0.518,25.0,increasing,low
2025-W38,internet_speed,Kochi,2,0.51,-60.0,decreasing,low
2025-W39,internet_speed,Kochi,5,0.358,150.0,increasing,low
2025-W40,internet_speed,Kochi,1,0.32,-80.0,decreasing,low
2025-W41,internet_speed,Kochi,5,0.398,400.0,increasing,low
2025-W42,internet_speed,Kochi,2,0.33499999999999996,-60.0,decreasing,low
2025-W43,internet_speed,Kochi,4,0.4475,100.0,increasing,low
2025-W44,internet_speed,Kochi,3,0.3633333333333333,-25.0,decreasing,low
2025-W45,internet_speed,Kochi,3,0.43999999999999995,0.0,stable,low
2025-W32,internet_speed,Kolkata,2,0.505,0.0,stable,low
2025-W33,internet_speed,Kolkata,1,0.38,-50.0,decreasing,low
2025-W34,internet_speed,Kolkata,5,0.546,400.0,increasing,low
2025-W35,internet_speed,Kolkata,6,0.38999999999999996,20.0,increasing,low
2025-W36,internet_speed,Kolkata,6,0.37333333333333335,0.0,stable,low
2025-W37,internet_speed,Kolkata,5,0.48600000000000004,-16.67,decreasing,low
2025-W38,internet_speed,Kolkata,5,0.352,0.0,stable,low
2025-W39,internet_speed,Kolkata,7,0.31857142857142856,40.0,increasing,low
2025-W40,internet_speed,Kolkata,1,0.7,-85.71,decreasing,low
2025-W41,internet_speed,Kolkata,6,0.39999999999999997,500.0,increasing,low
2025-W42,internet_speed,Kolkata,6,0.395,0.0,stable,low
2025-W43,internet_speed,Kolkata,5,0.402,-16.67,decreasing,low
2025-W44,internet_speed,Kolkata,5,0.528,0.0,stable,low
2025-W45,internet_speed,Kolkata,2,0.52,-60.0,decreasing,low
2025-W32,internet_speed,Lucknow,2,0.405,0.0,stable,low
2025-W33,internet_speed,Lucknow,13,0.47000000000000003,550.0,increasing,low
2025-W34,internet_speed,Lucknow,5,0.398,-61.54,decreasing,low
2025-W35,internet_speed,Lucknow,10,0.393,100.0,increasing,low
2025-W36,internet_speed,Lucknow,4,0.385,-60.0,decreasing,low
2025-W37,internet_speed,Lucknow,5,0.44000000000000006,25.0,increasing,low
2025-W38,internet_speed,Lucknow,5,0.516,0.0,stable,low
2025-W39,internet_speed,Lucknow,2,0.47500000000000003,-60.0,decreasing,low
2025-W40,internet_speed,Lucknow,5,0.49399999999999994,150.0,increasing,low
2025-W41,internet_speed,Lucknow,3,0.41,-40.0,decreasing,low
2025-W42,internet_speed,Lucknow,4,0.37,33.33,increasing,low
2025-W43,internet_speed,Lucknow,4,0.4075,0.0,stable,low
2025-W44,internet_speed,Lucknow,4,0.3825,0.0,stable,low
2025-W45,internet_speed,Lucknow,4,0.4175,0.0,stable,low
2025-W32,internet_speed,Ludhiana,2,0.435,0.0,stable,low
2025-W33,internet_speed,Ludhiana,8,0.48875,300.0,increasing,low
2025-W34,internet_speed,Ludhiana,4,0.425,-50.0,decreasing,low
2025-W35,internet_speed,Ludhiana,4,0.445,0.0,stable,low
2025-W36,internet_speed,Ludhiana,10,0.457,150.0,increasing,low
2025-W37,internet_speed,Ludhiana,7,0.5328571428571428,-30.0,decreasing,low
2025-W38,internet_speed,Ludhiana,4,0.49000000000000005,-42.86,decreasing,low
2025-W39,internet_speed,Ludhiana,8,0.45875,100.0,increasing,low
2025-W40,internet_speed,Ludhiana,5,0.466,-37.5,decreasing,low
2025-W41,internet_speed,Ludhiana,9,0.4122222222222222,80.0,increasing,low
2025-W42,internet_speed,Ludhiana,6,0.4566666666666666,-33.33,decreasing,low
2025-W43,internet_speed,Ludhiana,10,0.40199999999999997,66.67,increasing,low
2025-W44,internet_speed,Ludhiana,8,0.4125,-20.0,decreasing,low
2025-W45,internet_speed,Ludhiana,4,0.4175,-50.0,decreasing,low
2025-W33,internet_speed,Mumbai,2,0.53,0.0,stable,low
2025-W34,internet_speed,Mumbai,6,0.48666666666666664,200.0,increasing,low
2025-W35,internet_speed,Mumbai,3,0.34,-50.0,decreasing,low
2025-W36,internet_speed,Mumbai,2,0.505,-33.33,decreasing,low
2025-W37,internet_speed,Mumbai,5,0.426,150.0,increasing,low
2025-W38,internet_speed,Mumbai,3,0.4566666666666667,-40.0,decreasing,low
2025-W39,internet_speed,Mumbai,5,0.33399999999999996,66.67,increasing,low
2025-W40,internet_speed,Mumbai,6,0.385,20.0,increasing,low
2025-W41,internet_speed,Mumbai,3,0.37999999999999995,-50.0,decreasing,low
2025-W42,internet_speed,Mumbai,3,0.4466666666666667,0.0,stable,low
2025-W43,internet_speed,Mumbai,7,0.4228571428571429,133.33,increasing,low
2025-W44,internet_speed,Mumbai,4,0.4125,-42.86,decreasing,low
2025-W45,internet_speed,Mumbai,2,0.51,-50.0,decreasing,low
2025-W32,internet_speed,Nagpur,2,0.54,0.0,stable,low
2025-W33,internet_speed,Nagpur,4,0.475,100.0,increasing,low
2025-W34,internet_speed,Nagpur,14,0.3678571428571428,250.0,increasing,low
2025-W35,internet_speed,Nagpur,2,0.5549999999999999,-85.71,decreasing,low
2025-W36,internet_speed,Nagpur,2,0.37,0.0,stable,low
2025-W37,internet_speed,Nagpur,6,0.5083333333333333,200.0,increasing,low
2025-W38,internet_speed,Nagpur,1,0.57,-83.33,decreasing,low
2025-W39,internet_speed,Nagpur,6,0.3933333333333333,500.0,increasing,low
2025-W40,internet_speed,Nagpur,5,0.33799999999999997,-16.67,decreasing,low
2025-W41,internet_speed,Nagpur,5,0.352,0.0,stable,low
2025-W42,internet_speed,Nagpur,6,0.4066666666666667,20.0,increasing,low
2025-W43,internet_speed,Nagpur,7,0.42,16.67,increasing,low
2025-W44,internet_speed,Nagpur,9,0.4844444444444444,28.57,increasing,low
2025-W45,internet_speed,Nagpur,1,0.46,-88.89,decreasing,low
2025-W32,internet_speed,Nashik,4,0.42,0.0,stable,low
